"","dyad_new_id","side_a_new_id","side_b_new_id","conflict_new_id","country","gwid","sidea","sideb","gwgroupid","claim","recruitment","support","statename","group","type_of_violence","year","sidea_nogov","initiator_state","min_year","max_year","Confirmed"
"264",792,141,325,364,"India",750,"Government of India","Kashmir insurgents",75006000,1,1,0,"India","Kashmiri Muslims",1,2000,"India",0,1990,2005,1
"265",792,141,325,364,"India",750,"Government of India","Kashmir insurgents",75006000,1,1,0,"India","Kashmiri Muslims",1,1990,"India",0,1990,2005,1
"266",792,141,325,364,"India",750,"Government of India","Kashmir insurgents",75006000,1,1,0,"India","Kashmiri Muslims",1,1994,"India",0,1990,2005,1
"267",792,141,325,364,"India",750,"Government of India","Kashmir insurgents",75006000,1,1,0,"India","Kashmiri Muslims",1,1992,"India",0,1990,2005,1
"268",792,141,325,364,"Pakistan",750,"Government of India","Kashmir insurgents",75006000,1,1,0,"India","Kashmiri Muslims",1,2000,"India",0,2000,2000,1
"269",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,2002,"Indonesia",0,1999,2002,1
"270",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,1991,"Indonesia",0,1989,1991,1
"271",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,2000,"Indonesia",0,1999,2002,1
"272",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,2003,"Indonesia",1,2003,2003,1
"273",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,1999,"Indonesia",0,1999,2002,1
"274",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,1990,"Indonesia",0,1989,1991,1
"275",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,1989,"Indonesia",0,1989,1991,1
"276",794,155,327,366,"Indonesia",850,"Government of Indonesia","GAM",85001000,1,1,1,"Indonesia","Acehnese",1,2001,"Indonesia",0,1999,2002,1
"277",797,157,328,369,"Papua New Guinea",910,"Government of Papua New Guinea","BRA",91002000,1,1,1,"Papua New Guinea","Bougainvilleans",1,1991,"Papua New Guinea",0,1989,1992,1
"278",797,157,328,369,"Papua New Guinea",910,"Government of Papua New Guinea","BRA",91002000,1,1,1,"Papua New Guinea","Bougainvilleans",1,1990,"Papua New Guinea",0,1989,1992,1
"279",797,157,328,369,"Papua New Guinea",910,"Government of Papua New Guinea","BRA",91002000,1,1,1,"Papua New Guinea","Bougainvilleans",1,1989,"Papua New Guinea",0,1989,1992,1
"280",797,157,328,369,"Papua New Guinea",910,"Government of Papua New Guinea","BRA",91002000,1,1,1,"Papua New Guinea","Bougainvilleans",1,1992,"Papua New Guinea",0,1989,1992,1
"281",797,157,328,369,"Solomon Islands",910,"Government of Papua New Guinea","BRA",91002000,1,1,1,"Papua New Guinea","Bougainvilleans",1,1992,"Papua New Guinea",0,1992,1992,1
"282",804,94,527,374,"Rwanda",517,"Government of Rwanda","FPR",51702000,1,1,1,"Rwanda","Tutsi",1,1994,"Rwanda",0,1994,1994,1
"283",805,94,1128,374,"DR Congo (Zaire)",517,"Government of Rwanda","ALiR",51701000,1,1,1,"Rwanda","Hutu",1,1997,"Rwanda",0,1997,1998,1
"284",805,94,1128,374,"DR Congo (Zaire)",517,"Government of Rwanda","ALiR",51701000,1,1,1,"Rwanda","Hutu",1,1998,"Rwanda",0,1997,1998,1
"285",805,94,1128,374,"Rwanda",517,"Government of Rwanda","ALiR",51701000,1,1,1,"Rwanda","Hutu",1,1997,"Rwanda",0,1997,1998,1
"286",805,94,1128,374,"Rwanda",517,"Government of Rwanda","ALiR",51701000,1,1,1,"Rwanda","Hutu",1,1998,"Rwanda",0,1997,1998,1
"287",833,64,338,388,"Armenia",373,"Government of Azerbaijan","Republic of Artsakh",37304000,1,1,1,"Azerbaijan","Armenians",1,1992,"Azerbaijan",0,1992,1993,1
"288",833,64,338,388,"Armenia",373,"Government of Azerbaijan","Republic of Artsakh",37304000,1,1,1,"Azerbaijan","Armenians",1,1993,"Azerbaijan",0,1992,1993,1
"289",833,64,338,388,"Azerbaijan",373,"Government of Azerbaijan","Republic of Artsakh",37304000,1,1,1,"Azerbaijan","Armenians",1,1993,"Azerbaijan",0,1991,1993,1
"290",833,64,338,388,"Azerbaijan",373,"Government of Azerbaijan","Republic of Artsakh",37304000,1,1,1,"Azerbaijan","Armenians",1,1991,"Azerbaijan",0,1991,1993,1
"291",833,64,338,388,"Azerbaijan",373,"Government of Azerbaijan","Republic of Artsakh",37304000,1,1,1,"Azerbaijan","Armenians",1,1992,"Azerbaijan",0,1991,1993,1
"292",837,48,340,390,"Bosnia-Herzegovina",344,"Government of Croatia","Serbian Republic of Krajina",34402000,1,1,1,"Croatia","Serbs",1,1995,"Croatia",0,1995,1995,1
"293",837,48,340,390,"Croatia",344,"Government of Croatia","Serbian Republic of Krajina",34402000,1,1,1,"Croatia","Serbs",1,1995,"Croatia",0,1995,1995,1
"294",839,63,342,392,"Georgia",372,"Government of Georgia","Republic of Abkhazia",37207000,1,1,1,"Georgia","Abkhazians",1,1993,"Georgia",1,1993,1993,1
"295",869,97,551,413,"Ethiopia",530,"Government of Ethiopia","OLF",53006000,1,1,0,"Ethiopia","Oroma",1,1999,"Ethiopia",0,1999,1999,1
"296",869,97,551,413,"Kenya",530,"Government of Ethiopia","OLF",53006000,1,1,0,"Ethiopia","Oroma",1,1999,"Ethiopia",0,1999,1999,1
